date,tmax,tavg,tmin
2002-02-14,5.1,-1.1,-3.5
2002-02-15,7.6,-1.4,-5.7
2002-02-19,5.2,1.6,-0.1
2002-02-20,9.4,4.2,0.3
2002-02-21,3.5,0.2,-3.0
2002-02-22,5.5,2.8,-0.8
2002-02-23,4.1,1.0,-0.1
2002-02-24,4.4,1.2,0.1
2002-02-25,4.1,2.6,0.7
2002-02-26,12.4,9.7,6.1
2002-02-27,8.5,3.9,3.0
2002-02-28,7.4,4.2,1.8
2002-03-01,6.0,1.1,-2.5
2002-03-02,4.6,0.1,-5.1
2002-03-05,7.1,4.8,3.4
2002-03-06,7.9,6.9,4.9
2002-03-07,9.1,6.7,4.7
2002-03-09,11.8,7.4,4.3
2002-03-10,9.1,4.8,2.1
2002-03-16,5.8,3.5,1.5
2002-03-17,13.1,8.2,2.3
2002-03-18,17.1,11.0,4.8
2002-03-19,8.3,7.2,6.6
2002-03-20,8.5,4.0,1.1
2002-03-21,10.8,6.2,1.6
2002-03-22,7.8,3.4,2.1
2002-03-23,5.9,3.5,-0.1
2002-03-24,6.8,2.3,-1.4
2002-03-26,7.9,1.4,-4.5
2002-03-27,9.0,-0.2,-5.1
2002-03-29,16.3,6.7,-2.9
2002-03-30,16.8,8.0,-1.8
2002-03-31,17.5,11.4,2.7
2002-04-01,16.2,8.0,3.0
2002-04-02,19.3,11.0,0.9
2002-04-03,16.7,11.1,6.7
2002-04-04,14.0,6.4,1.5
2002-05-01,16.7,10.8,8.3
2002-05-02,14.6,11.8,4.6
2002-05-03,12.1,9.6,8.4
2002-05-04,10.6,9.4,8.3
2002-05-15,16.1,12.1,7.9
2002-05-16,23.1,16.9,6.1
2002-05-17,19.2,13.8,6.2
2002-05-18,21.4,16.4,5.9
2002-05-19,17.9,13.3,11.2
2002-05-20,21.8,16.6,10.1
2002-05-21,22.9,17.8,10.7
2002-05-22,28.0,19.6,12.8
2002-05-23,15.4,13.1,12.3
2002-10-19,9.4,3.6,2.4
2002-10-20,9.6,3.4,0.4
2002-10-21,9.9,7.2,1.8
2002-10-23,13.2,8.1,5.6
2002-10-24,9.7,3.7,0.1
2002-10-25,12.3,10.1,1.8
2002-10-27,14.3,9.4,6.0
2002-10-28,9.7,5.8,5.4
2002-10-29,9.5,5.8,2.4
2002-10-30,10.6,4.7,1.9
2002-10-31,11.7,3.7,0.0
2002-11-01,9.0,5.9,-0.3
2002-11-02,8.1,5.0,3.1
2002-11-03,3.4,3.0,2.6
2002-11-04,2.6,0.2,-1.5
2002-11-06,5.3,0.9,-4.2
2002-11-07,5.8,3.8,-1.1
2002-11-08,6.2,4.5,2.2
2002-11-09,5.1,4.0,2.6
2002-11-10,4.8,3.2,1.1
2002-11-11,5.4,3.6,2.9
2002-11-12,10.5,8.1,3.5
2002-11-13,10.9,8.8,8.0
2002-11-14,10.1,7.2,5.4
2002-11-15,7.8,6.2,2.2
2002-11-17,8.3,7.0,5.2
2002-11-20,3.1,-0.5,-4.0
2002-11-21,3.0,2.2,-0.1
2002-11-22,2.6,2.2,1.3
2002-11-23,10.8,3.5,0.3
2002-11-25,5.2,4.0,0.1
2002-11-26,8.0,6.4,3.7
2002-11-27,5.3,2.9,0.0
2002-11-28,9.0,4.6,1.5
2002-11-29,7.9,6.5,2.4
2002-11-30,6.9,5.7,4.9
2002-12-01,6.4,4.3,3.4
2002-12-02,7.1,4.4,3.3
2002-12-03,6.0,3.7,2.1
2002-12-04,3.8,3.0,2.7
2002-12-05,2.9,1.4,0.3
2002-12-06,0.4,-0.8,-1.8
2002-12-07,-0.3,-4.9,-6.5
2002-12-08,0.3,-3.9,-7.3
2002-12-09,-6.2,-9.0,-10.1
2002-12-10,-3.9,-8.9,-11.4
2002-12-11,-3.7,-6.9,-11.1
2002-12-13,-4.7,-8.0,-11.9
2002-12-14,-3.3,-4.1,-7.3
2002-12-15,-2.9,-4.2,-6.9
2002-12-16,-0.3,-0.8,-2.9
2002-12-17,-0.1,-0.8,-1.7
2002-12-18,0.4,-1.0,-6.6
2002-12-19,0.2,-1.6,-3.5
2002-12-21,-1.2,-1.9,-2.9
2002-12-22,-0.2,-1.0,-2.6
2002-12-23,-1.2,-2.9,-3.6
2002-12-24,-2.4,-3.0,-4.2
2002-12-25,0.1,-0.4,-2.3
2002-12-26,3.2,2.5,0.1
2002-12-27,6.3,5.4,-0.3
2002-12-28,8.3,6.6,3.8
2002-12-29,6.7,4.5,2.9
2002-12-30,4.6,-0.6,-1.2
2002-12-31,-1.5,-6.2,-10.4
2003-01-01,0.8,-2.2,-11.1
2003-01-03,1.4,0.0,-0.2
2003-01-04,-0.3,-3.7,-6.0
2003-01-05,-2.2,-5.1,-11.8
2003-01-06,-1.7,-6.4,-8.8
2003-01-07,-7.2,-8.6,-11.3
2003-01-09,-7.5,-10.8,-18.6
2003-01-10,-1.2,-4.8,-9.2
2003-01-11,-2.8,-3.8,-5.4
2003-01-12,1.0,0.1,-4.4
2003-01-14,6.7,6.2,4.6
2003-01-15,6.2,4.3,3.5
2003-01-16,5.7,5.4,3.7
2003-01-17,6.2,2.4,0.6
2003-01-18,4.0,3.2,-0.9
2003-01-19,5.7,3.5,-1.0
2003-01-21,7.5,5.7,4.5
2003-01-22,9.2,5.4,1.5
2003-01-23,6.7,4.8,2.9
2003-01-24,4.0,1.5,-0.5
2003-01-25,4.9,2.0,-1.0
2003-01-26,5.2,4.4,3.0
2003-01-27,8.5,8.1,4.4
2003-01-28,8.3,3.1,2.0
2003-01-29,3.9,1.6,0.8
2003-01-30,0.7,-1.9,-4.8
2003-01-31,-2.2,-6.5,-9.6
2003-02-01,-1.4,-5.6,-13.9
2003-02-02,1.8,0.2,-4.0
2003-02-03,2.3,0.9,-0.3
2003-02-04,2.4,-0.4,-1.1
2003-02-05,2.3,-0.2,-1.6
2003-02-06,-0.9,-4.4,-7.7
2003-02-07,1.2,-0.5,-7.6
2003-02-08,4.1,2.0,0.4
2003-02-09,2.8,-1.3,-3.3
2003-02-10,1.1,-2.5,-5.8
2003-02-11,-1.7,-3.0,-3.4
2003-02-12,1.2,-4.1,-7.0
2003-02-13,1.7,-4.5,-9.9
2003-02-14,4.6,-3.7,-9.7
2003-02-15,0.0,-1.3,-3.4
2003-02-18,-2.5,-4.0,-11.7
2003-02-19,-1.2,-2.6,-3.4
2003-02-20,-2.0,-2.6,-4.0
2003-02-23,7.9,0.0,-4.2
2003-02-24,11.1,0.3,-6.1
2003-02-25,9.9,2.0,-6.0
2003-02-26,7.7,-0.8,-4.2
2003-02-27,10.8,0.6,-6.7
2003-02-28,3.8,1.2,-2.6
2003-03-01,10.2,2.9,-1.3
2003-03-02,2.5,1.8,-1.8
2003-03-04,4.6,1.8,0.5
2003-03-05,6.1,3.2,0.6
2003-03-06,5.0,2.7,-0.4
2003-03-07,8.7,4.8,3.2
2003-03-08,8.2,6.0,1.7
2003-03-09,8.6,5.0,1.4
2003-03-10,13.6,9.6,0.9
2003-03-11,9.7,8.0,6.0
2003-03-12,8.6,4.4,0.9
2003-03-13,9.2,1.0,-3.3
2003-03-14,7.6,1.0,-3.9
2003-03-15,4.0,-1.4,-3.6
2003-03-16,12.5,1.6,-5.5
2003-03-17,9.5,2.4,-2.4
2003-03-19,4.7,3.5,-1.3
2003-07-26,23.5,18.8,15.8
2013-05-01,16.1,9.9,0.8
2013-05-02,15.5,11.5,7.6
2013-05-03,17.9,12.4,8.0
2013-05-04,20.7,13.1,3.0
2013-05-05,20.5,13.3,5.4
2013-05-06,23.7,15.3,6.9
2013-05-07,17.0,12.9,7.5
2013-05-08,21.4,16.5,12.6
2013-05-09,19.4,15.2,11.7
2013-05-10,16.6,13.0,7.7
2013-05-11,16.2,11.7,7.9
2013-05-12,13.2,9.3,6.2
2013-05-13,13.0,8.9,2.8
2013-05-14,14.4,11.2,8.1
2013-05-15,23.6,15.4,9.4
2013-05-16,22.7,16.6,10.8
2013-05-17,23.1,17.1,11.9
2013-05-18,14.2,10.5,9.6
2013-05-19,15.3,11.2,7.4
2013-05-20,13.3,12.0,9.3
2013-05-21,15.2,12.4,10.5
2013-05-22,10.8,7.9,6.3
2013-05-23,9.7,6.5,1.8
2013-05-24,11.8,7.9,4.4
2013-05-25,11.9,8.2,5.5
2013-05-26,12.6,10.6,8.0
2013-05-27,11.6,9.8,8.3
2017-08-19,18.0,14.6,12.0
2017-08-20,19.0,13.6,11.0
2017-08-26,23.0,17.7,11.0
2017-08-27,22.0,16.5,12.0
2017-10-07,11.0,10.2,9.0
2017-10-08,14.0,10.6,5.0
2017-10-14,21.0,15.4,11.0
2017-10-15,22.0,13.7,8.0
2018-01-28,9.6,7.7,4.9
2018-01-29,9.9,8.6,4.9
2018-01-30,6.0,3.9,2.0
2018-01-31,8.6,4.7,1.9
2018-02-01,4.1,1.9,0.3
2018-02-02,3.2,2.3,1.0
2018-02-03,2.4,0.7,-0.9
2018-02-04,1.1,-0.3,-2.5
2018-02-05,1.4,0.0,-2.3
2018-02-08,-0.2,-5.1,-8.5
2018-02-09,0.8,-4.3,-8.2
2018-02-10,1.0,-2.8,-8.4
2018-02-11,2.7,1.2,0.1
2018-02-12,4.1,0.8,-2.3
2018-02-13,4.9,-0.7,-3.9
2018-02-14,4.5,-0.7,-5.3
2018-02-15,2.0,0.3,-0.6
2018-02-16,6.6,1.7,-1.4
2018-02-17,4.8,0.1,-3.9
2018-02-18,6.2,0.6,-4.2
2018-02-21,2.9,-1.3,-5.2
2018-02-22,3.8,-0.7,-5.0
2018-02-23,0.8,-1.3,-3.7
2018-02-24,1.7,-2.3,-5.8
2018-02-25,-1.7,-4.8,-8.5
2018-02-26,-1.9,-5.1,-8.0
2018-02-27,-1.7,-6.3,-10.2
2018-02-28,-7.6,-10.3,-13.5
2018-03-01,-4.5,-7.9,-11.2
2018-03-02,-3.8,-8.2,-12.0
2018-03-03,-2.2,-6.9,-11.1
2018-03-04,3.4,-1.6,-5.9
2018-03-05,10.4,3.9,-1.2
2018-03-06,6.7,1.2,-2.9
2018-03-07,4.5,1.6,-0.9
2018-03-09,7.6,4.2,0.0
2018-03-10,11.6,6.6,1.0
2018-03-11,15.2,10.2,5.0
2018-03-12,10.6,7.8,5.2
2018-03-13,8.5,6.3,3.4
2018-03-14,5.3,3.8,2.5
2018-03-15,6.0,3.6,1.5
2018-03-16,3.0,0.0,-3.0
2018-03-17,-1.0,-2.9,-5.0
2018-03-18,1.0,-2.3,-5.0
2018-03-19,4.5,-1.7,-5.9
2018-03-20,7.0,1.2,-4.8
2018-03-21,6.1,0.7,-6.1
2018-03-22,6.1,3.3,1.0
2018-03-23,7.7,4.6,1.6
2018-03-24,9.9,6.6,3.6
2018-03-25,11.0,6.8,3.5
2018-03-26,5.8,3.8,0.2
2018-03-27,9.5,3.9,-2.7
2018-03-28,5.3,2.8,2.0
2018-03-29,9.0,3.7,1.4
2018-03-30,12.0,4.5,-1.6
2018-03-31,6.0,2.7,1.0
2018-04-01,5.0,2.0,0.0
2018-04-02,8.7,4.0,-3.0
2018-04-03,17.5,12.4,6.6
2018-04-04,16.1,12.3,9.6
2018-04-06,12.7,5.9,-1.9
2018-04-07,20.1,12.1,4.5
2018-04-08,23.9,14.8,4.8
2018-04-09,23.3,14.7,6.1
2018-04-10,23.2,15.0,8.8
2018-04-11,16.8,9.8,6.5
2018-04-12,18.7,11.8,5.1
2018-04-18,24.4,15.4,5.7
2018-04-19,26.3,17.8,7.5
2018-04-20,27.3,19.5,9.0
2018-04-21,20.8,14.9,10.1
2018-04-22,24.2,15.2,3.6
2018-04-23,18.4,14.6,11.2
2018-04-24,13.8,10.6,6.8
2018-04-25,14.5,10.7,6.0
2018-04-26,11.3,7.5,3.9
2018-04-27,15.3,9.5,1.1
2018-04-28,17.2,12.8,5.3
2018-04-29,22.2,15.4,8.9
2018-04-30,17.5,14.8,12.3
2018-05-01,12.0,8.3,3.8
2018-05-02,15.6,8.7,-1.2
2018-05-03,16.1,10.5,3.9
2018-05-04,18.7,10.9,2.8
2018-05-05,20.5,12.1,3.0
2018-05-06,23.5,15.1,4.4
2018-05-07,24.3,16.4,6.2
2018-05-08,25.1,18.0,8.1
2018-05-12,22.0,16.3,10.4
2018-05-13,26.1,20.1,13.2
2018-05-14,26.8,19.9,12.2
2018-05-16,21.1,15.5,8.2
2018-05-17,15.1,11.9,9.6
2018-05-18,13.4,10.3,8.4
2018-05-19,17.8,13.0,7.9
2018-05-20,22.5,15.5,6.6
2018-05-21,24.0,17.3,8.7
2018-05-22,25.7,18.0,9.1
2018-05-23,25.4,18.9,11.2
2018-05-24,25.5,19.6,12.1
2018-05-25,26.8,20.9,13.4
2018-05-26,27.9,20.2,11.3
2018-05-27,27.4,20.3,11.5
2018-05-28,31.1,23.3,16.1
2018-05-29,31.5,25.2,16.2
2018-05-30,26.9,20.9,16.5
2018-05-31,29.3,22.1,14.3
2018-06-01,26.2,19.8,16.1
2018-06-02,19.0,17.7,15.7
2018-06-03,23.6,19.4,16.0
2018-06-04,23.1,17.9,13.3
2018-06-06,25.9,19.8,12.2
2018-06-07,29.0,21.0,11.4
2018-06-08,30.7,23.2,13.2
2018-06-09,31.7,24.1,15.9
2018-06-10,22.4,19.9,17.0
2018-06-11,22.7,17.1,11.5
2018-06-12,17.5,14.7,10.8
2018-06-13,16.8,13.6,10.7
2018-06-14,22.6,15.3,6.5
2018-06-18,21.8,17.2,12.4
2018-06-19,21.5,17.9,13.4
2018-06-20,26.4,20.6,15.5
2018-06-21,17.0,13.2,9.5
2018-06-22,16.5,12.7,9.3
2018-06-23,15.7,12.7,9.8
2018-06-24,14.8,12.6,9.4
2018-06-25,18.1,14.4,11.5
2018-06-26,22.4,16.4,12.1
2018-06-27,25.4,18.9,11.5
2018-06-28,27.9,20.4,11.9
2018-06-29,27.4,20.8,11.6
2018-06-30,24.1,18.1,10.7
2018-07-01,23.5,17.5,8.8
2018-07-02,24.9,17.6,8.3
2018-07-03,27.5,19.4,8.6
2018-07-04,29.8,20.7,9.7
2018-07-05,25.9,19.7,13.9
2018-07-06,22.7,17.4,13.6
2018-07-07,22.4,16.4,10.4
2018-07-08,25.2,18.0,9.9
2018-07-09,21.1,15.6,9.8
2018-07-10,15.2,12.8,11.2
2018-07-11,17.6,14.7,10.8
2018-07-12,25.6,19.3,14.0
2018-07-13,22.3,16.9,14.4
2018-07-14,23.1,16.2,9.7
2018-07-15,24.4,17.2,8.2
2018-07-16,27.3,20.0,10.8
2018-07-17,29.4,22.8,13.3
2018-07-18,24.4,19.4,14.6
2018-07-19,24.4,18.9,11.9
2018-07-20,27.0,19.6,12.6
2018-07-21,27.5,21.0,13.0
2018-07-22,28.5,22.3,16.8
2018-07-23,28.4,21.0,12.4
2018-07-24,33.0,24.6,14.2
2018-07-25,33.1,25.5,18.5
2018-07-26,34.0,26.7,18.2
2018-07-27,32.6,26.1,17.5
2018-07-28,31.8,22.3,17.6
2018-07-29,28.3,21.1,13.1
2018-07-30,32.7,25.2,18.9
2018-07-31,34.1,27.0,20.4
2018-08-01,29.3,22.9,15.9
2018-08-02,30.8,24.0,17.6
2018-08-03,33.9,25.0,15.5
2018-08-04,30.7,24.1,18.7
2018-08-05,24.1,19.6,15.0
2018-08-06,30.0,20.5,10.1
2018-08-07,35.5,24.9,12.8
2018-08-08,30.1,24.6,19.1
2018-08-09,30.7,21.9,15.7
2018-08-10,22.1,18.1,12.8
2018-08-11,20.2,14.1,10.2
2018-08-12,25.3,16.8,8.2
2018-08-13,26.2,18.5,11.0
2018-08-14,21.5,18.1,15.4
2018-08-15,23.2,18.3,13.9
2018-08-16,28.1,20.5,11.9
2018-08-17,23.6,18.8,14.0
2018-08-18,25.2,17.5,8.4
2018-08-19,27.2,19.3,10.9
2018-08-20,22.0,19.4,15.6
2018-08-21,25.3,19.2,14.5
2018-08-22,29.8,20.5,10.6
2018-08-23,28.4,20.7,14.1
2018-08-24,21.7,16.8,15.0
2018-08-25,16.4,12.1,9.7
2018-08-26,19.7,13.4,6.9
2018-08-27,19.1,15.1,11.6
2018-08-28,21.3,16.3,10.7
2018-08-29,27.4,18.9,8.6
2018-08-30,21.3,16.0,11.6
2018-08-31,19.1,13.1,7.8
2018-09-01,21.8,14.2,6.5
2018-09-02,22.9,16.5,7.7
2018-09-03,29.0,21.5,14.8
2018-09-04,25.4,18.9,14.6
2018-09-05,24.7,16.8,10.2
2018-09-06,25.7,17.9,11.6
2018-09-07,19.4,15.3,9.1
2018-09-08,19.7,13.9,8.5
2018-09-09,22.7,16.2,9.9
2018-09-10,22.0,16.1,10.7
2018-09-11,25.0,19.7,14.4
2018-09-12,19.9,15.7,12.8
2018-09-13,15.8,12.6,8.5
2018-09-14,20.2,11.5,5.5
2018-09-15,19.4,13.1,7.2
2018-09-16,21.9,13.8,6.0
2018-09-17,25.6,14.9,6.9
2018-09-18,31.0,19.3,7.4
2018-09-19,27.5,19.1,11.4
2018-09-20,25.2,19.1,14.0
2018-09-21,24.3,16.5,9.2
2018-09-22,15.7,11.3,9.2
2018-09-23,11.9,9.5,8.2
2018-09-24,10.3,7.4,4.8
2018-09-25,14.3,7.7,1.9
2018-09-26,16.8,11.0,3.5
2018-09-27,22.0,15.7,9.6
2018-09-28,14.9,11.2,7.2
2018-09-29,14.5,7.0,0.4
2018-09-30,16.1,7.8,-0.5
2018-10-01,12.7,8.4,6.0
2018-10-02,11.0,7.5,3.0
2018-10-03,14.7,10.1,6.9
2018-10-04,14.9,10.9,4.1
2018-10-05,20.4,12.4,5.5
2018-10-06,21.9,12.5,4.9
2018-10-07,14.4,9.8,3.6
2018-10-08,14.8,6.8,0.3
2018-10-09,19.1,9.8,2.7
2018-10-10,22.7,13.8,4.1
2018-10-11,22.3,15.8,11.4
2018-10-12,24.7,15.4,7.9
2018-10-13,27.0,17.8,9.4
2018-10-14,24.2,16.0,10.2
2018-10-15,24.9,14.1,7.2
2018-10-16,22.6,13.8,7.3
2018-10-17,23.2,14.4,7.5
2018-10-18,15.6,12.1,8.1
2018-10-19,13.4,6.7,0.9
2018-10-20,13.9,8.3,1.8
2018-10-21,14.7,10.1,6.7
2018-10-22,13.0,8.6,2.6
2018-10-23,11.7,9.3,1.3
2018-10-24,12.6,10.8,9.6
2018-10-25,12.9,10.3,6.2
2018-10-26,10.3,8.5,5.0
2018-10-27,9.5,5.6,0.5
2018-10-28,6.9,2.5,-1.2
2018-10-29,5.0,4.3,2.6
2018-10-30,9.9,6.5,3.9
2018-10-31,10.9,8.8,6.2
2018-11-01,10.7,8.1,5.1
2018-11-02,11.5,8.2,5.2
2018-11-03,10.0,3.4,-0.7
2018-11-04,10.6,6.5,-0.4
2018-11-05,11.6,9.9,5.0
2018-11-06,13.7,7.8,2.8
2018-11-07,16.5,8.5,3.0
2018-11-08,14.2,8.5,2.2
2018-11-09,12.5,8.4,1.5
2018-11-10,11.6,10.1,6.5
2018-11-11,13.9,12.0,10.4
2018-11-12,15.9,11.6,9.8
2018-11-13,11.8,9.7,8.5
2018-11-14,12.5,7.8,3.8
2018-11-15,5.6,3.5,1.0
2018-11-16,9.3,5.0,2.3
2018-11-17,6.6,2.2,-0.6
2018-11-18,6.3,1.8,-3.4
2018-11-19,5.5,4.5,3.1
2018-11-20,3.6,2.4,1.3
2018-11-21,2.2,1.5,0.8
2018-11-22,1.9,1.3,0.5
2018-11-23,3.3,2.3,1.4
2018-11-24,3.0,1.4,0.6
2018-11-25,4.1,3.0,1.7
2018-11-26,4.4,2.6,-0.3
2018-11-27,1.3,-1.0,-2.4
2018-11-28,1.1,-1.1,-3.9
2018-11-29,5.5,3.7,1.3
2018-11-30,8.3,6.4,5.1
2018-12-01,9.9,7.0,2.6
2018-12-02,11.9,9.3,7.4
2018-12-03,12.0,11.0,8.6
2018-12-04,9.7,4.5,-1.1
2018-12-05,5.2,0.9,-3.7
2018-12-06,10.6,6.9,3.1
2018-12-07,11.2,10.4,6.9
2018-12-08,7.9,7.0,5.7
2018-12-09,8.3,6.6,5.4
2018-12-10,5.3,3.7,2.6
2018-12-11,5.8,3.6,1.8
2018-12-12,4.6,2.8,1.2
2018-12-13,3.0,1.8,0.6
2018-12-14,0.8,0.0,-0.8
2018-12-15,0.0,-0.5,-0.8
2018-12-16,0.2,-0.8,-1.8
2018-12-17,4.7,2.1,-0.3
2018-12-18,7.0,4.5,1.6
2018-12-19,5.4,3.0,0.7
2018-12-20,6.4,5.3,3.9
2018-12-21,11.1,7.3,5.5
2018-12-22,8.2,6.5,4.9
2018-12-23,7.3,6.4,5.5
2018-12-24,5.4,2.7,0.7
2018-12-25,5.9,4.5,1.9
2018-12-26,5.1,4.4,3.6
2018-12-27,4.4,3.6,2.5
2018-12-28,5.6,4.8,4.1
2018-12-29,7.4,5.7,4.1
2018-12-30,7.9,6.8,5.5
2018-12-31,8.7,7.4,5.4
2019-01-01,8.1,5.9,2.3
2019-01-02,4.6,2.5,-1.5
2019-01-03,3.9,-1.2,-5.0
2019-01-04,6.3,2.3,-2.0
2019-01-05,7.4,6.9,5.9
2019-01-06,6.5,5.8,5.0
2019-01-07,6.7,5.6,4.7
2019-01-08,7.0,5.2,2.5
2019-01-09,2.9,2.4,1.9
2019-01-10,1.8,0.5,-1.0
2019-01-11,6.8,3.8,0.3
2019-01-12,6.2,5.6,4.9
2019-01-13,8.2,6.7,5.4
2019-01-14,6.1,2.5,0.4
2019-01-15,6.3,4.1,1.4
2019-01-16,6.7,5.9,4.7
2019-01-17,5.3,3.4,0.6
2019-01-18,2.2,-0.7,-3.9
2019-01-19,2.5,-1.8,-5.1
2019-01-20,-0.2,-4.7,-7.3
2019-01-21,-0.6,-3.5,-7.5
2019-01-22,0.8,-1.8,-4.3
2019-01-23,-3.3,-5.4,-7.7
2019-01-24,-2.7,-4.5,-7.2
2019-01-25,-1.8,-3.7,-4.2
2019-01-26,6.0,3.1,-1.5
2019-01-27,6.7,4.6,3.4
2019-01-28,3.0,2.0,0.1
2019-01-29,2.3,0.1,-1.2
2019-01-30,1.7,-0.4,-2.5
2019-01-31,3.8,0.8,-1.3
2019-02-01,0.8,-1.0,-2.3
2019-02-02,1.4,-0.4,-2.3
2019-02-03,4.0,0.7,-2.0
2019-02-04,4.3,0.7,-4.5
2019-02-05,4.2,2.6,1.6
2019-02-06,7.2,4.3,0.8
2019-02-07,8.5,5.9,4.1
2019-02-08,8.6,6.7,4.5
2019-02-09,9.9,7.8,6.5
2019-02-10,8.5,6.1,1.2
2019-02-11,6.6,4.4,1.4
2019-02-12,6.4,4.0,1.7
2019-02-13,7.7,6.1,4.6
2019-02-14,12.0,5.7,0.3
2019-02-15,14.9,4.0,-2.8
2019-02-16,14.8,4.8,-1.7
2019-02-17,14.8,4.6,-1.9
2019-02-18,15.9,4.9,-2.4
2019-02-19,9.6,6.4,1.1
2019-02-20,10.2,7.4,5.1
2019-02-21,10.6,8.3,6.5
2019-02-22,8.6,5.4,-0.3
2019-02-23,8.4,1.8,-2.0
2019-02-24,15.5,4.2,-3.1
2019-02-25,17.0,4.9,-2.9
2019-02-26,16.6,5.2,-1.6
2019-02-27,18.5,5.9,-3.5
2019-02-28,9.1,4.7,0.6
2019-03-01,6.1,4.7,3.0
2019-03-02,8.3,5.5,3.1
2019-03-03,10.9,9.5,6.8
2019-03-04,12.3,9.3,5.9
2019-03-05,8.9,5.5,0.5
2019-03-06,11.5,6.2,-1.3
2019-03-07,13.8,9.7,5.1
2019-03-08,9.1,6.8,4.4
2019-03-09,10.6,6.9,4.2
2019-03-10,6.8,4.0,0.7
2019-03-11,4.6,2.3,0.7
2019-03-12,8.1,5.4,1.3
2019-03-13,8.1,5.7,4.3
2019-03-14,6.6,5.5,4.9
2019-03-15,10.0,7.2,5.6
2019-03-16,10.1,6.8,4.0
2019-03-17,10.3,7.5,4.3
2019-03-18,8.8,5.0,2.7
2019-03-19,8.3,3.6,-1.0
2019-03-20,10.8,5.5,-2.5
2019-03-21,13.2,9.7,4.4
2019-03-22,18.0,9.7,2.2
2019-03-23,11.4,7.0,3.3
2019-03-24,10.9,5.1,0.0
2019-03-25,6.6,4.3,2.1
2019-03-26,8.8,5.2,1.8
2019-03-27,11.0,7.4,3.4
2019-03-28,11.2,9.2,6.5
2019-03-29,16.9,11.1,5.2
2019-03-30,19.4,10.4,1.3
2019-03-31,10.9,7.0,2.7
2019-04-01,11.4,4.8,-2.5
2019-04-02,15.4,9.3,2.4
2019-04-03,13.6,9.7,5.5
2019-04-04,9.3,7.2,4.3
2019-04-05,9.0,8.0,7.0
2019-04-06,20.7,12.1,5.0
2019-04-07,20.3,12.3,4.1
2019-04-08,19.6,10.5,2.1
2019-04-09,12.5,6.4,1.6
2019-04-10,10.4,4.3,-1.8
2019-04-11,7.7,4.4,-0.3
2019-04-12,5.4,3.1,1.1
2019-04-13,7.1,3.1,0.7
2019-04-14,6.0,3.8,-1.3
2019-04-15,14.5,7.9,1.4
2019-04-16,15.7,8.6,0.4
2019-04-17,18.2,11.5,3.6
2019-04-18,21.1,13.2,2.9
2019-04-19,22.7,14.6,3.6
2019-04-20,20.9,12.7,2.5
2019-04-21,22.5,12.6,1.0
2019-04-22,20.4,13.7,3.6
2019-04-23,20.6,15.3,10.5
2019-04-24,24.2,17.8,11.3
2019-04-25,23.2,16.3,7.9
2019-04-26,18.9,13.0,9.9
2019-04-27,17.2,10.3,7.1
2019-04-28,12.6,8.6,6.0
2019-04-29,13.7,8.3,4.5
2019-04-30,19.0,10.4,0.9
2019-05-01,15.6,10.4,7.7
2019-05-02,13.2,9.2,6.8
2019-05-03,9.1,6.7,2.3
2019-05-04,9.7,4.7,1.3
2019-05-05,10.4,4.8,-2.1
2019-05-06,10.7,5.6,-0.9
2019-05-07,12.6,6.8,0.3
2019-05-08,14.8,8.6,0.5
2019-05-09,16.8,12.1,7.8
2019-05-10,12.7,9.4,5.8
2019-05-11,14.5,9.5,5.1
2019-05-12,14.6,9.2,2.5
2019-05-13,15.5,9.3,1.3
2019-05-14,15.4,9.5,2.3
2019-05-15,15.4,9.7,0.3
2019-05-16,10.2,9.1,8.0
2019-05-17,15.1,11.9,9.2
2019-05-18,22.5,15.2,6.5
2019-05-19,24.5,17.1,7.2
2019-05-20,23.8,17.5,11.7
2019-05-21,17.7,14.4,12.3
2019-05-22,16.2,11.5,8.5
2019-05-23,20.3,13.0,2.7
2019-05-24,22.8,15.3,6.5
2019-05-25,14.7,11.3,7.5
2019-05-26,21.5,14.4,4.7
2019-05-27,19.5,16.2,13.1
2019-05-28,16.4,12.6,7.8
2019-05-29,17.0,10.6,2.7
2019-05-30,18.2,13.8,5.1
2019-05-31,24.6,18.6,14.7
2019-06-01,26.6,19.1,10.6
2019-06-02,31.0,22.7,10.9
2019-06-03,25.7,20.1,15.3
2019-06-04,25.4,19.4,13.6
2019-06-05,30.9,24.2,18.1
2019-06-06,21.7,17.8,13.4
2019-06-07,23.8,17.5,8.0
2019-06-08,19.3,15.8,12.5
2019-06-09,22.3,16.8,9.7
2019-06-10,25.8,20.3,15.5
2019-06-11,22.4,18.5,16.1
2019-06-12,19.6,16.4,12.8
2019-06-13,24.6,17.1,10.2
2019-06-14,28.9,19.9,9.2
2019-06-15,23.5,19.1,15.4
2019-06-16,22.4,19.1,9.9
2019-06-17,25.7,19.3,11.4
2019-06-18,28.9,21.9,13.7
2019-06-19,30.4,21.9,15.2
2019-06-20,24.2,19.0,15.4
2019-06-21,22.8,19.0,13.3
2019-06-22,23.8,17.5,10.2
2019-06-23,27.0,20.7,14.0
2019-06-24,28.8,20.7,13.9
2019-06-25,32.8,25.1,14.3
2019-06-26,31.2,23.8,16.7
2019-06-27,19.4,15.9,12.8
2019-06-28,24.2,17.8,13.6
2019-06-29,31.6,21.4,10.3
2019-06-30,35.5,24.0,12.2
